layer,geoid,topic,stratification,period,value
County,55087,FVDEYLCV,X1210,2024-2025,2863
County,55015,FVDEYLCV,X1210,2024-2025,322
County,55139,FVDEYLCV,X1210,2024-2025,1712
County,55087,FVDEYLCV,X1S2,2024-2025,1896
County,55015,FVDEYLCV,X1S2,2024-2025,532
County,55139,FVDEYLCV,X1S2,2024-2025,1448
County,55087,FVDEYLCV,X2N2,2024-2025,1978
County,55015,FVDEYLCV,X2N2,2024-2025,593
County,55139,FVDEYLCV,X2N2,2024-2025,1479
County,55087,FVDEYLCV,X3R2,2024-2025,2026
County,55015,FVDEYLCV,X3R2,2024-2025,631
County,55139,FVDEYLCV,X3R2,2024-2025,1531
County,55087,FVDEYLCV,X4T2,2024-2025,2077
County,55015,FVDEYLCV,X4T2,2024-2025,595
County,55139,FVDEYLCV,X4T2,2024-2025,1538
County,55087,FVDEYLCV,X5T3,2024-2025,2055
County,55015,FVDEYLCV,X5T3,2024-2025,601
County,55139,FVDEYLCV,X5T3,2024-2025,1458
County,55087,FVDEYLCV,X6T3,2024-2025,1949
County,55015,FVDEYLCV,X6T3,2024-2025,712
County,55139,FVDEYLCV,X6T3,2024-2025,1592
County,55087,FVDEYLCV,X7T2,2024-2025,2189
County,55015,FVDEYLCV,X7T2,2024-2025,643
County,55139,FVDEYLCV,X7T2,2024-2025,1614
County,55087,FVDEYLCV,X8T2,2024-2025,2362
County,55015,FVDEYLCV,X8T2,2024-2025,549
County,55139,FVDEYLCV,X8T2,2024-2025,1579
County,55087,FVDEYLCV,X9T3,2024-2025,2533
County,55015,FVDEYLCV,X9T3,2024-2025,338
County,55139,FVDEYLCV,X9T3,2024-2025,1659
