layer,geoid,topic,stratification,period,value
Zip code,54914,FVDEWVAR,,2018-2019,199
Zip code,54914,FVDEWVAR,B,2018-2019,28
Zip code,54914,FVDEWVAR,ECO1,2018-2019,150
Zip code,54914,FVDEWVAR,EL1,2018-2019,5
Zip code,54914,FVDEWVAR,ENG3,2018-2019,188
Zip code,54914,FVDEWVAR,FEM3,2018-2019,49
Zip code,54914,FVDEWVAR,H,2018-2019,20
Zip code,54914,FVDEWVAR,KIN2,2018-2019,16
Zip code,54914,FVDEWVAR,MAL15,2018-2019,150
Zip code,54914,FVDEWVAR,NOT3,2018-2019,49
Zip code,54914,FVDEWVAR,Q,2018-2019,20
Zip code,54914,FVDEWVAR,SWD1,2018-2019,94
Zip code,54914,FVDEWVAR,SWO1,2018-2019,105
Zip code,54914,FVDEWVAR,UNK4,2018-2019,6
Zip code,54914,FVDEWVAR,UNK5,2018-2019,8
Zip code,54914,FVDEWVAR,W,2018-2019,123
Zip code,54914,FVDEWVAR,X1012,2018-2019,20
Zip code,54914,FVDEWVAR,X113,2018-2019,18
Zip code,54914,FVDEWVAR,X1210,2018-2019,6
Zip code,54914,FVDEWVAR,X1S2,2018-2019,26
Zip code,54914,FVDEWVAR,X2N2,2018-2019,14
Zip code,54914,FVDEWVAR,X3R2,2018-2019,18
Zip code,54914,FVDEWVAR,X4T2,2018-2019,17
Zip code,54914,FVDEWVAR,X5T3,2018-2019,13
Zip code,54914,FVDEWVAR,X6T3,2018-2019,10
Zip code,54914,FVDEWVAR,X7T2,2018-2019,2
Zip code,54914,FVDEWVAR,X8T2,2018-2019,13
Zip code,54914,FVDEWVAR,X9T3,2018-2019,26
Zip code,54915,FVDEWVAR,,2018-2019,180
Zip code,54915,FVDEWVAR,A,2018-2019,4
Zip code,54915,FVDEWVAR,B,2018-2019,33
Zip code,54915,FVDEWVAR,ECO1,2018-2019,147
Zip code,54915,FVDEWVAR,EL1,2018-2019,14
Zip code,54915,FVDEWVAR,ENG3,2018-2019,162
Zip code,54915,FVDEWVAR,FEM3,2018-2019,28
Zip code,54915,FVDEWVAR,H,2018-2019,26
Zip code,54915,FVDEWVAR,MAL15,2018-2019,152
Zip code,54915,FVDEWVAR,NOT3,2018-2019,33
Zip code,54915,FVDEWVAR,Q,2018-2019,4
Zip code,54915,FVDEWVAR,SWD1,2018-2019,97
Zip code,54915,FVDEWVAR,SWO1,2018-2019,80
Zip code,54915,FVDEWVAR,UNK4,2018-2019,4
Zip code,54915,FVDEWVAR,UNK5,2018-2019,22
Zip code,54915,FVDEWVAR,UNK6,2018-2019,3
Zip code,54915,FVDEWVAR,W,2018-2019,91
Zip code,54915,FVDEWVAR,X1012,2018-2019,21
Zip code,54915,FVDEWVAR,X113,2018-2019,7
Zip code,54915,FVDEWVAR,X1210,2018-2019,7
Zip code,54915,FVDEWVAR,X1S2,2018-2019,1
Zip code,54915,FVDEWVAR,X2N2,2018-2019,6
Zip code,54915,FVDEWVAR,X3R2,2018-2019,6
Zip code,54915,FVDEWVAR,X4T2,2018-2019,7
Zip code,54915,FVDEWVAR,X5T3,2018-2019,12
Zip code,54915,FVDEWVAR,X6T3,2018-2019,37
Zip code,54915,FVDEWVAR,X7T2,2018-2019,21
Zip code,54915,FVDEWVAR,X8T2,2018-2019,35
Zip code,54915,FVDEWVAR,X9T3,2018-2019,20
Zip code,54942,FVDEWVAR,,2018-2019,27
Zip code,54942,FVDEWVAR,ECO1,2018-2019,2
Zip code,54942,FVDEWVAR,EL1,2018-2019,2
Zip code,54942,FVDEWVAR,ENG3,2018-2019,25
Zip code,54942,FVDEWVAR,H,2018-2019,4
Zip code,54942,FVDEWVAR,KIN2,2018-2019,3
Zip code,54942,FVDEWVAR,MAL15,2018-2019,27
Zip code,54942,FVDEWVAR,NOT3,2018-2019,25
Zip code,54942,FVDEWVAR,SWD1,2018-2019,15
Zip code,54942,FVDEWVAR,SWO1,2018-2019,12
Zip code,54942,FVDEWVAR,UNK5,2018-2019,2
Zip code,54942,FVDEWVAR,W,2018-2019,21
Zip code,54942,FVDEWVAR,X1S2,2018-2019,10
Zip code,54942,FVDEWVAR,X2N2,2018-2019,2
Zip code,54942,FVDEWVAR,X3R2,2018-2019,2
Zip code,54942,FVDEWVAR,X4T2,2018-2019,3
Zip code,54942,FVDEWVAR,X5T3,2018-2019,1
Zip code,54942,FVDEWVAR,X6T3,2018-2019,4
Zip code,54942,FVDEWVAR,X7T2,2018-2019,2
Zip code,54944,FVDEWVAR,,2018-2019,92
Zip code,54944,FVDEWVAR,A,2018-2019,2
Zip code,54944,FVDEWVAR,ECO1,2018-2019,32
Zip code,54944,FVDEWVAR,EL1,2018-2019,2
Zip code,54944,FVDEWVAR,ENG3,2018-2019,90
Zip code,54944,FVDEWVAR,FEM3,2018-2019,19
Zip code,54944,FVDEWVAR,H,2018-2019,6
Zip code,54944,FVDEWVAR,KIN2,2018-2019,2
Zip code,54944,FVDEWVAR,MAL15,2018-2019,73
Zip code,54944,FVDEWVAR,NOT3,2018-2019,60
Zip code,54944,FVDEWVAR,Q,2018-2019,3
Zip code,54944,FVDEWVAR,SWD1,2018-2019,26
Zip code,54944,FVDEWVAR,SWO1,2018-2019,65
Zip code,54944,FVDEWVAR,UNK5,2018-2019,5
Zip code,54944,FVDEWVAR,UNK6,2018-2019,1
Zip code,54944,FVDEWVAR,W,2018-2019,76
Zip code,54944,FVDEWVAR,X1012,2018-2019,23
Zip code,54944,FVDEWVAR,X113,2018-2019,18
Zip code,54944,FVDEWVAR,X1210,2018-2019,16
Zip code,54944,FVDEWVAR,X1S2,2018-2019,6
Zip code,54944,FVDEWVAR,X2N2,2018-2019,4
Zip code,54944,FVDEWVAR,X3R2,2018-2019,3
Zip code,54944,FVDEWVAR,X5T3,2018-2019,4
Zip code,54944,FVDEWVAR,X6T3,2018-2019,2
Zip code,54944,FVDEWVAR,X8T2,2018-2019,4
Zip code,54944,FVDEWVAR,X9T3,2018-2019,10
Zip code,54952,FVDEWVAR,,2018-2019,468
Zip code,54952,FVDEWVAR,A,2018-2019,1
Zip code,54952,FVDEWVAR,B,2018-2019,45
Zip code,54952,FVDEWVAR,ECO1,2018-2019,381
Zip code,54952,FVDEWVAR,EL1,2018-2019,32
Zip code,54952,FVDEWVAR,ENG3,2018-2019,436
Zip code,54952,FVDEWVAR,FEM3,2018-2019,140
Zip code,54952,FVDEWVAR,H,2018-2019,78
Zip code,54952,FVDEWVAR,K41,2018-2019,1
Zip code,54952,FVDEWVAR,KIN2,2018-2019,11
Zip code,54952,FVDEWVAR,MAL15,2018-2019,328
Zip code,54952,FVDEWVAR,NOT3,2018-2019,87
Zip code,54952,FVDEWVAR,Q,2018-2019,54
Zip code,54952,FVDEWVAR,SWD1,2018-2019,215
Zip code,54952,FVDEWVAR,SWO1,2018-2019,253
Zip code,54952,FVDEWVAR,UNK5,2018-2019,36
Zip code,54952,FVDEWVAR,W,2018-2019,254
Zip code,54952,FVDEWVAR,X1012,2018-2019,41
Zip code,54952,FVDEWVAR,X113,2018-2019,31
Zip code,54952,FVDEWVAR,X1210,2018-2019,18
Zip code,54952,FVDEWVAR,X1S2,2018-2019,12
Zip code,54952,FVDEWVAR,X2N2,2018-2019,26
Zip code,54952,FVDEWVAR,X3R2,2018-2019,23
Zip code,54952,FVDEWVAR,X4T2,2018-2019,12
Zip code,54952,FVDEWVAR,X5T3,2018-2019,6
Zip code,54952,FVDEWVAR,X6T3,2018-2019,54
Zip code,54952,FVDEWVAR,X7T2,2018-2019,82
Zip code,54952,FVDEWVAR,X8T2,2018-2019,97
Zip code,54952,FVDEWVAR,X9T3,2018-2019,54
Zip code,54956,FVDEWVAR,,2018-2019,497
Zip code,54956,FVDEWVAR,A,2018-2019,4
Zip code,54956,FVDEWVAR,B,2018-2019,35
Zip code,54956,FVDEWVAR,ECO1,2018-2019,295
Zip code,54956,FVDEWVAR,EL1,2018-2019,10
Zip code,54956,FVDEWVAR,ENG3,2018-2019,394
Zip code,54956,FVDEWVAR,FEM3,2018-2019,121
Zip code,54956,FVDEWVAR,H,2018-2019,49
Zip code,54956,FVDEWVAR,KIN2,2018-2019,42
Zip code,54956,FVDEWVAR,MAL15,2018-2019,376
Zip code,54956,FVDEWVAR,NOT3,2018-2019,202
Zip code,54956,FVDEWVAR,Q,2018-2019,31
Zip code,54956,FVDEWVAR,SWD1,2018-2019,196
Zip code,54956,FVDEWVAR,SWO1,2018-2019,301
Zip code,54956,FVDEWVAR,UNK4,2018-2019,93
Zip code,54956,FVDEWVAR,UNK5,2018-2019,9
Zip code,54956,FVDEWVAR,W,2018-2019,369
Zip code,54956,FVDEWVAR,X1012,2018-2019,32
Zip code,54956,FVDEWVAR,X113,2018-2019,38
Zip code,54956,FVDEWVAR,X1210,2018-2019,14
Zip code,54956,FVDEWVAR,X1S2,2018-2019,27
Zip code,54956,FVDEWVAR,X2N2,2018-2019,45
Zip code,54956,FVDEWVAR,X3R2,2018-2019,41
Zip code,54956,FVDEWVAR,X4T2,2018-2019,11
Zip code,54956,FVDEWVAR,X5T3,2018-2019,14
Zip code,54956,FVDEWVAR,X6T3,2018-2019,14
Zip code,54956,FVDEWVAR,X7T2,2018-2019,65
Zip code,54956,FVDEWVAR,X8T2,2018-2019,72
Zip code,54956,FVDEWVAR,X9T3,2018-2019,82
Zip code,54963,FVDEWVAR,,2018-2019,52
Zip code,54963,FVDEWVAR,ECO1,2018-2019,23
Zip code,54963,FVDEWVAR,EL1,2018-2019,1
Zip code,54963,FVDEWVAR,ENG3,2018-2019,41
Zip code,54963,FVDEWVAR,FEM3,2018-2019,16
Zip code,54963,FVDEWVAR,H,2018-2019,2
Zip code,54963,FVDEWVAR,MAL15,2018-2019,36
Zip code,54963,FVDEWVAR,NOT3,2018-2019,29
Zip code,54963,FVDEWVAR,Q,2018-2019,4
Zip code,54963,FVDEWVAR,SWD1,2018-2019,22
Zip code,54963,FVDEWVAR,SWO1,2018-2019,30
Zip code,54963,FVDEWVAR,UNK4,2018-2019,10
Zip code,54963,FVDEWVAR,UNK5,2018-2019,1
Zip code,54963,FVDEWVAR,W,2018-2019,45
Zip code,54963,FVDEWVAR,X1012,2018-2019,7
Zip code,54963,FVDEWVAR,X113,2018-2019,7
Zip code,54963,FVDEWVAR,X1210,2018-2019,14
Zip code,54963,FVDEWVAR,X1S2,2018-2019,3
Zip code,54963,FVDEWVAR,X2N2,2018-2019,2
Zip code,54963,FVDEWVAR,X3R2,2018-2019,1
Zip code,54963,FVDEWVAR,X4T2,2018-2019,3
Zip code,54963,FVDEWVAR,X5T3,2018-2019,1
Zip code,54963,FVDEWVAR,X6T3,2018-2019,3
Zip code,54963,FVDEWVAR,X7T2,2018-2019,3
Zip code,54963,FVDEWVAR,X8T2,2018-2019,1
Zip code,54963,FVDEWVAR,X9T3,2018-2019,7
Zip code,54986,FVDEWVAR,,2018-2019,22
Zip code,54986,FVDEWVAR,ECO1,2018-2019,15
Zip code,54986,FVDEWVAR,ENG3,2018-2019,17
Zip code,54986,FVDEWVAR,FEM3,2018-2019,4
Zip code,54986,FVDEWVAR,H,2018-2019,3
Zip code,54986,FVDEWVAR,MAL15,2018-2019,18
Zip code,54986,FVDEWVAR,NOT3,2018-2019,7
Zip code,54986,FVDEWVAR,SWD1,2018-2019,18
Zip code,54986,FVDEWVAR,SWO1,2018-2019,4
Zip code,54986,FVDEWVAR,UNK4,2018-2019,5
Zip code,54986,FVDEWVAR,UNK5,2018-2019,2
Zip code,54986,FVDEWVAR,W,2018-2019,17
Zip code,54986,FVDEWVAR,X113,2018-2019,1
Zip code,54986,FVDEWVAR,X1210,2018-2019,1
Zip code,54986,FVDEWVAR,X1S2,2018-2019,1
Zip code,54986,FVDEWVAR,X2N2,2018-2019,4
Zip code,54986,FVDEWVAR,X3R2,2018-2019,1
Zip code,54986,FVDEWVAR,X4T2,2018-2019,2
Zip code,54986,FVDEWVAR,X5T3,2018-2019,4
Zip code,54986,FVDEWVAR,X6T3,2018-2019,2
Zip code,54986,FVDEWVAR,X8T2,2018-2019,3
Zip code,54986,FVDEWVAR,X9T3,2018-2019,3
City or town,5514475,FVDEWVAR,,2018-2019,26
City or town,5514475,FVDEWVAR,SWO1,2018-2019,18
City or town,5514475,FVDEWVAR,ENG3,2018-2019,14
City or town,5514475,FVDEWVAR,NOT3,2018-2019,4
City or town,5514475,FVDEWVAR,MAL15,2018-2019,26
City or town,5514475,FVDEWVAR,X4T2,2018-2019,1
City or town,5514475,FVDEWVAR,W,2018-2019,10
City or town,5514475,FVDEWVAR,SWD1,2018-2019,8
City or town,5514475,FVDEWVAR,EL1,2018-2019,12
City or town,5514475,FVDEWVAR,ECO1,2018-2019,22
City or town,5514475,FVDEWVAR,X5T3,2018-2019,3
City or town,5514475,FVDEWVAR,X6T3,2018-2019,4
City or town,5514475,FVDEWVAR,X7T2,2018-2019,13
City or town,5514475,FVDEWVAR,H,2018-2019,11
City or town,5514475,FVDEWVAR,Q,2018-2019,4
City or town,5514475,FVDEWVAR,X1012,2018-2019,3
City or town,5514475,FVDEWVAR,X113,2018-2019,2
City or town,5514475,FVDEWVAR,UNK5,2018-2019,1
City or town,5502375,FVDEWVAR,,2018-2019,671
City or town,5502375,FVDEWVAR,SWD1,2018-2019,343
City or town,5502375,FVDEWVAR,ENG3,2018-2019,621
City or town,5502375,FVDEWVAR,ECO1,2018-2019,495
City or town,5502375,FVDEWVAR,NOT3,2018-2019,176
City or town,5502375,FVDEWVAR,MAL15,2018-2019,540
City or town,5502375,FVDEWVAR,X2N2,2018-2019,39
City or town,5502375,FVDEWVAR,X4T2,2018-2019,51
City or town,5502375,FVDEWVAR,X5T3,2018-2019,40
City or town,5502375,FVDEWVAR,KIN2,2018-2019,22
City or town,5502375,FVDEWVAR,B,2018-2019,106
City or town,5502375,FVDEWVAR,W,2018-2019,374
City or town,5502375,FVDEWVAR,SWO1,2018-2019,325
City or town,5502375,FVDEWVAR,EL1,2018-2019,37
City or town,5502375,FVDEWVAR,FEM3,2018-2019,131
City or town,5502375,FVDEWVAR,X7T2,2018-2019,39
City or town,5502375,FVDEWVAR,X8T2,2018-2019,81
City or town,5502375,FVDEWVAR,H,2018-2019,94
City or town,5502375,FVDEWVAR,UNK5,2018-2019,44
City or town,5502375,FVDEWVAR,X1S2,2018-2019,48
City or town,5502375,FVDEWVAR,X3R2,2018-2019,55
City or town,5502375,FVDEWVAR,X6T3,2018-2019,65
City or town,5502375,FVDEWVAR,UNK4,2018-2019,13
City or town,5502375,FVDEWVAR,A,2018-2019,5
City or town,5502375,FVDEWVAR,Q,2018-2019,48
City or town,5502375,FVDEWVAR,X1012,2018-2019,72
City or town,5502375,FVDEWVAR,X113,2018-2019,54
City or town,5502375,FVDEWVAR,X1210,2018-2019,24
City or town,5502375,FVDEWVAR,X9T3,2018-2019,81
City or town,5502375,FVDEWVAR,UNK6,2018-2019,3
City or town,5534575,FVDEWVAR,,2018-2019,10
City or town,5534575,FVDEWVAR,UNK6,2018-2019,7
City or town,5534575,FVDEWVAR,ENG3,2018-2019,10
City or town,5534575,FVDEWVAR,ECO1,2018-2019,3
City or town,5534575,FVDEWVAR,NOT3,2018-2019,7
City or town,5534575,FVDEWVAR,MAL15,2018-2019,9
City or town,5534575,FVDEWVAR,X6T3,2018-2019,1
City or town,5534575,FVDEWVAR,X8T2,2018-2019,6
City or town,5534575,FVDEWVAR,W,2018-2019,10
City or town,5534575,FVDEWVAR,SWO1,2018-2019,3
City or town,5534575,FVDEWVAR,FEM3,2018-2019,1
City or town,5534575,FVDEWVAR,X1012,2018-2019,1
City or town,5534575,FVDEWVAR,X113,2018-2019,2
City or town,5535850,FVDEWVAR,,2018-2019,92
City or town,5535850,FVDEWVAR,SWD1,2018-2019,26
City or town,5535850,FVDEWVAR,SWO1,2018-2019,65
City or town,5535850,FVDEWVAR,EL1,2018-2019,2
City or town,5535850,FVDEWVAR,ENG3,2018-2019,90
City or town,5535850,FVDEWVAR,ECO1,2018-2019,32
City or town,5535850,FVDEWVAR,NOT3,2018-2019,60
City or town,5535850,FVDEWVAR,MAL15,2018-2019,73
City or town,5535850,FVDEWVAR,X1S2,2018-2019,6
City or town,5535850,FVDEWVAR,X2N2,2018-2019,4
City or town,5535850,FVDEWVAR,X3R2,2018-2019,3
City or town,5535850,FVDEWVAR,KIN2,2018-2019,2
City or town,5535850,FVDEWVAR,A,2018-2019,2
City or town,5535850,FVDEWVAR,Q,2018-2019,3
City or town,5535850,FVDEWVAR,W,2018-2019,76
City or town,5535850,FVDEWVAR,UNK5,2018-2019,5
City or town,5535850,FVDEWVAR,UNK6,2018-2019,1
City or town,5535850,FVDEWVAR,X6T3,2018-2019,2
City or town,5535850,FVDEWVAR,X5T3,2018-2019,4
City or town,5535850,FVDEWVAR,X8T2,2018-2019,4
City or town,5535850,FVDEWVAR,H,2018-2019,6
City or town,5535850,FVDEWVAR,FEM3,2018-2019,19
City or town,5535850,FVDEWVAR,X1012,2018-2019,23
City or town,5535850,FVDEWVAR,X113,2018-2019,18
City or town,5535850,FVDEWVAR,X1210,2018-2019,16
City or town,5535850,FVDEWVAR,X9T3,2018-2019,10
City or town,5538800,FVDEWVAR,,2018-2019,245
City or town,5538800,FVDEWVAR,SWD1,2018-2019,88
City or town,5538800,FVDEWVAR,SWO1,2018-2019,157
City or town,5538800,FVDEWVAR,ENG3,2018-2019,227
City or town,5538800,FVDEWVAR,ECO1,2018-2019,138
City or town,5538800,FVDEWVAR,NOT3,2018-2019,107
City or town,5538800,FVDEWVAR,MAL15,2018-2019,191
City or town,5538800,FVDEWVAR,X2N2,2018-2019,9
City or town,5538800,FVDEWVAR,X4T2,2018-2019,7
City or town,5538800,FVDEWVAR,W,2018-2019,189
City or town,5538800,FVDEWVAR,UNK5,2018-2019,14
City or town,5538800,FVDEWVAR,FEM3,2018-2019,54
City or town,5538800,FVDEWVAR,KIN2,2018-2019,3
City or town,5538800,FVDEWVAR,UNK4,2018-2019,12
City or town,5538800,FVDEWVAR,X1S2,2018-2019,11
City or town,5538800,FVDEWVAR,X3R2,2018-2019,6
City or town,5538800,FVDEWVAR,H,2018-2019,17
City or town,5538800,FVDEWVAR,EL1,2018-2019,6
City or town,5538800,FVDEWVAR,X5T3,2018-2019,5
City or town,5538800,FVDEWVAR,X6T3,2018-2019,13
City or town,5538800,FVDEWVAR,X7T2,2018-2019,35
City or town,5538800,FVDEWVAR,X8T2,2018-2019,43
City or town,5538800,FVDEWVAR,Q,2018-2019,23
City or town,5538800,FVDEWVAR,X1012,2018-2019,29
City or town,5538800,FVDEWVAR,X113,2018-2019,17
City or town,5538800,FVDEWVAR,X1210,2018-2019,16
City or town,5538800,FVDEWVAR,X9T3,2018-2019,51
City or town,5538800,FVDEWVAR,B,2018-2019,2
City or town,5539650,FVDEWVAR,,2018-2019,111
City or town,5539650,FVDEWVAR,SWD1,2018-2019,43
City or town,5539650,FVDEWVAR,SWO1,2018-2019,68
City or town,5539650,FVDEWVAR,ENG3,2018-2019,111
City or town,5539650,FVDEWVAR,ECO1,2018-2019,54
City or town,5539650,FVDEWVAR,NOT3,2018-2019,57
City or town,5539650,FVDEWVAR,FEM3,2018-2019,28
City or town,5539650,FVDEWVAR,MAL15,2018-2019,83
City or town,5539650,FVDEWVAR,X2N2,2018-2019,2
City or town,5539650,FVDEWVAR,X3R2,2018-2019,3
City or town,5539650,FVDEWVAR,X4T2,2018-2019,4
City or town,5539650,FVDEWVAR,W,2018-2019,78
City or town,5539650,FVDEWVAR,X5T3,2018-2019,12
City or town,5539650,FVDEWVAR,X6T3,2018-2019,2
City or town,5539650,FVDEWVAR,H,2018-2019,11
City or town,5539650,FVDEWVAR,Q,2018-2019,6
City or town,5516500,FVDEWVAR,,2018-2019,5
City or town,5516500,FVDEWVAR,SWD1,2018-2019,1
City or town,5516500,FVDEWVAR,SWO1,2018-2019,4
City or town,5516500,FVDEWVAR,UNK4,2018-2019,5
City or town,5516500,FVDEWVAR,ECO1,2018-2019,5
City or town,5516500,FVDEWVAR,FEM3,2018-2019,2
City or town,5516500,FVDEWVAR,MAL15,2018-2019,3
City or town,5516500,FVDEWVAR,X2N2,2018-2019,2
City or town,5516500,FVDEWVAR,X4T2,2018-2019,3
City or town,5516500,FVDEWVAR,Q,2018-2019,3
City or town,5516500,FVDEWVAR,W,2018-2019,2
City or town,5539650,FVDEWVAR,X7T2,2018-2019,6
City or town,5539650,FVDEWVAR,X8T2,2018-2019,8
City or town,5539650,FVDEWVAR,X1012,2018-2019,21
City or town,5539650,FVDEWVAR,X113,2018-2019,13
City or town,5539650,FVDEWVAR,X1210,2018-2019,13
City or town,5539650,FVDEWVAR,X9T3,2018-2019,27
City or town,5539650,FVDEWVAR,A,2018-2019,2
City or town,5539650,FVDEWVAR,B,2018-2019,5
City or town,5539650,FVDEWVAR,UNK5,2018-2019,9
City or town,5544950,FVDEWVAR,,2018-2019,63
City or town,5544950,FVDEWVAR,SWD1,2018-2019,9
City or town,5544950,FVDEWVAR,SWO1,2018-2019,54
City or town,5544950,FVDEWVAR,EL1,2018-2019,2
City or town,5544950,FVDEWVAR,ENG3,2018-2019,57
City or town,5544950,FVDEWVAR,ECO1,2018-2019,51
City or town,5544950,FVDEWVAR,MAL15,2018-2019,54
City or town,5544950,FVDEWVAR,X5T3,2018-2019,2
City or town,5544950,FVDEWVAR,X6T3,2018-2019,6
City or town,5544950,FVDEWVAR,H,2018-2019,13
City or town,5544950,FVDEWVAR,W,2018-2019,40
City or town,5544950,FVDEWVAR,UNK5,2018-2019,6
City or town,5544950,FVDEWVAR,NOT3,2018-2019,12
City or town,5544950,FVDEWVAR,X1S2,2018-2019,1
City or town,5544950,FVDEWVAR,X3R2,2018-2019,2
City or town,5544950,FVDEWVAR,X4T2,2018-2019,10
City or town,5544950,FVDEWVAR,K41,2018-2019,1
City or town,5544950,FVDEWVAR,Q,2018-2019,2
City or town,5544950,FVDEWVAR,FEM3,2018-2019,9
City or town,5544950,FVDEWVAR,X1012,2018-2019,17
City or town,5544950,FVDEWVAR,X113,2018-2019,7
City or town,5544950,FVDEWVAR,X1210,2018-2019,5
City or town,5544950,FVDEWVAR,X9T3,2018-2019,7
City or town,5544950,FVDEWVAR,A,2018-2019,1
City or town,5544950,FVDEWVAR,UNK4,2018-2019,4
City or town,5544950,FVDEWVAR,X7T2,2018-2019,1
City or town,5544950,FVDEWVAR,X8T2,2018-2019,4
City or town,5544950,FVDEWVAR,B,2018-2019,1
City or town,5550825,FVDEWVAR,,2018-2019,468
City or town,5550825,FVDEWVAR,SWD1,2018-2019,215
City or town,5550825,FVDEWVAR,SWO1,2018-2019,253
City or town,5550825,FVDEWVAR,EL1,2018-2019,32
City or town,5550825,FVDEWVAR,ENG3,2018-2019,436
City or town,5550825,FVDEWVAR,ECO1,2018-2019,381
City or town,5550825,FVDEWVAR,NOT3,2018-2019,87
City or town,5550825,FVDEWVAR,FEM3,2018-2019,140
City or town,5550825,FVDEWVAR,MAL15,2018-2019,328
City or town,5550825,FVDEWVAR,X1012,2018-2019,41
City or town,5550825,FVDEWVAR,X113,2018-2019,31
City or town,5550825,FVDEWVAR,X1210,2018-2019,18
City or town,5550825,FVDEWVAR,X9T3,2018-2019,54
City or town,5550825,FVDEWVAR,A,2018-2019,1
City or town,5550825,FVDEWVAR,H,2018-2019,78
City or town,5550825,FVDEWVAR,Q,2018-2019,54
City or town,5550825,FVDEWVAR,W,2018-2019,254
City or town,5550825,FVDEWVAR,UNK5,2018-2019,36
City or town,5550825,FVDEWVAR,X1S2,2018-2019,12
City or town,5550825,FVDEWVAR,X2N2,2018-2019,26
City or town,5550825,FVDEWVAR,X3R2,2018-2019,23
City or town,5550825,FVDEWVAR,X4T2,2018-2019,12
City or town,5550825,FVDEWVAR,X5T3,2018-2019,6
City or town,5550825,FVDEWVAR,KIN2,2018-2019,11
City or town,5550825,FVDEWVAR,B,2018-2019,45
City or town,5550825,FVDEWVAR,X6T3,2018-2019,54
City or town,5550825,FVDEWVAR,X7T2,2018-2019,82
City or town,5550825,FVDEWVAR,X8T2,2018-2019,97
City or town,5550825,FVDEWVAR,K41,2018-2019,1
City or town,5555750,FVDEWVAR,,2018-2019,497
City or town,5555750,FVDEWVAR,SWD1,2018-2019,196
City or town,5555750,FVDEWVAR,SWO1,2018-2019,301
City or town,5555750,FVDEWVAR,UNK4,2018-2019,93
City or town,5555750,FVDEWVAR,NOT3,2018-2019,202
City or town,5555750,FVDEWVAR,FEM3,2018-2019,121
City or town,5555750,FVDEWVAR,MAL15,2018-2019,376
City or town,5555750,FVDEWVAR,X2N2,2018-2019,45
City or town,5555750,FVDEWVAR,X4T2,2018-2019,11
City or town,5555750,FVDEWVAR,KIN2,2018-2019,42
City or town,5555750,FVDEWVAR,H,2018-2019,49
City or town,5555750,FVDEWVAR,W,2018-2019,369
City or town,5555750,FVDEWVAR,ECO1,2018-2019,295
City or town,5555750,FVDEWVAR,X1S2,2018-2019,27
City or town,5555750,FVDEWVAR,X3R2,2018-2019,41
City or town,5555750,FVDEWVAR,X5T3,2018-2019,14
City or town,5555750,FVDEWVAR,UNK5,2018-2019,9
City or town,5555750,FVDEWVAR,ENG3,2018-2019,394
City or town,5555750,FVDEWVAR,EL1,2018-2019,10
City or town,5555750,FVDEWVAR,X1012,2018-2019,32
City or town,5555750,FVDEWVAR,X113,2018-2019,38
City or town,5555750,FVDEWVAR,X1210,2018-2019,14
City or town,5555750,FVDEWVAR,X9T3,2018-2019,82
City or town,5555750,FVDEWVAR,A,2018-2019,4
City or town,5555750,FVDEWVAR,B,2018-2019,35
City or town,5555750,FVDEWVAR,Q,2018-2019,31
City or town,5555750,FVDEWVAR,X7T2,2018-2019,65
City or town,5555750,FVDEWVAR,X8T2,2018-2019,72
City or town,5555750,FVDEWVAR,X6T3,2018-2019,14
City or town,5556800,FVDEWVAR,,2018-2019,8
City or town,5556800,FVDEWVAR,SWO1,2018-2019,4
City or town,5556800,FVDEWVAR,UNK4,2018-2019,7
City or town,5556800,FVDEWVAR,ECO1,2018-2019,4
City or town,5556800,FVDEWVAR,MAL15,2018-2019,8
City or town,5556800,FVDEWVAR,X8T2,2018-2019,1
City or town,5556800,FVDEWVAR,W,2018-2019,5
City or town,5556800,FVDEWVAR,SWD1,2018-2019,4
City or town,5556800,FVDEWVAR,EL1,2018-2019,1
City or town,5556800,FVDEWVAR,X1S2,2018-2019,1
City or town,5556800,FVDEWVAR,H,2018-2019,1
City or town,5556800,FVDEWVAR,NOT3,2018-2019,4
City or town,5556800,FVDEWVAR,X1012,2018-2019,4
City or town,5556800,FVDEWVAR,X113,2018-2019,1
City or town,5556800,FVDEWVAR,X9T3,2018-2019,1
City or town,5556800,FVDEWVAR,Q,2018-2019,1
City or town,5556800,FVDEWVAR,UNK5,2018-2019,1
City or town,5559875,FVDEWVAR,,2018-2019,52
City or town,5559875,FVDEWVAR,SWD1,2018-2019,22
City or town,5559875,FVDEWVAR,SWO1,2018-2019,30
City or town,5559875,FVDEWVAR,ENG3,2018-2019,41
City or town,5559875,FVDEWVAR,ECO1,2018-2019,23
City or town,5559875,FVDEWVAR,NOT3,2018-2019,29
City or town,5559875,FVDEWVAR,FEM3,2018-2019,16
City or town,5559875,FVDEWVAR,MAL15,2018-2019,36
City or town,5559875,FVDEWVAR,X2N2,2018-2019,2
City or town,5559875,FVDEWVAR,X3R2,2018-2019,1
City or town,5559875,FVDEWVAR,X4T2,2018-2019,3
City or town,5559875,FVDEWVAR,X5T3,2018-2019,1
City or town,5559875,FVDEWVAR,W,2018-2019,45
City or town,5559875,FVDEWVAR,UNK4,2018-2019,10
City or town,5559875,FVDEWVAR,X1S2,2018-2019,3
City or town,5559875,FVDEWVAR,EL1,2018-2019,1
