layer,geoid,topic,stratification,period,value
Zip code,54901,FVDEYLCV,W,2024-2025,1943
Zip code,54901,FVDEYLCV,X1012,2024-2025,290
Zip code,54901,FVDEYLCV,X113,2024-2025,325
Zip code,54901,FVDEYLCV,X1210,2024-2025,353
Zip code,54901,FVDEYLCV,X1S2,2024-2025,261
Zip code,54901,FVDEYLCV,X2N2,2024-2025,286
Zip code,54901,FVDEYLCV,X3R2,2024-2025,276
Zip code,54901,FVDEYLCV,X4T2,2024-2025,282
Zip code,54901,FVDEYLCV,X5T3,2024-2025,273
Zip code,54901,FVDEYLCV,X6T3,2024-2025,266
Zip code,54901,FVDEYLCV,X7T2,2024-2025,288
Zip code,54901,FVDEYLCV,X8T2,2024-2025,278
Zip code,54901,FVDEYLCV,X9T3,2024-2025,298
Zip code,54902,FVDEYLCV,,2024-2025,4101
Zip code,54902,FVDEYLCV,A,2024-2025,295
Zip code,54902,FVDEYLCV,AUT2,2024-2025,92
Zip code,54902,FVDEYLCV,B,2024-2025,281
Zip code,54902,FVDEYLCV,ECO1,2024-2025,1646
Zip code,54902,FVDEYLCV,EL1,2024-2025,254
Zip code,54902,FVDEYLCV,EMO1,2024-2025,44
Zip code,54902,FVDEYLCV,ENG3,2024-2025,3847
Zip code,54902,FVDEYLCV,FEM3,2024-2025,1154
Zip code,54902,FVDEYLCV,H,2024-2025,320
Zip code,54902,FVDEYLCV,INT7,2024-2025,14
Zip code,54902,FVDEYLCV,K41,2024-2025,489
Zip code,54902,FVDEYLCV,KIN2,2024-2025,197
Zip code,54902,FVDEYLCV,MAL15,2024-2025,2007
Zip code,54902,FVDEYLCV,NOT2,2024-2025,3445
Zip code,54902,FVDEYLCV,NOT3,2024-2025,2455
Zip code,54902,FVDEYLCV,NOT4,2024-2025,4101
Zip code,54902,FVDEYLCV,OTH52,2024-2025,98
Zip code,54902,FVDEYLCV,P,2024-2025,17
Zip code,54902,FVDEYLCV,P1,2024-2025,1
Zip code,54902,FVDEYLCV,PK1,2024-2025,33
Zip code,54902,FVDEYLCV,Q,2024-2025,330
Zip code,54902,FVDEYLCV,SIG1,2024-2025,82
Zip code,54902,FVDEYLCV,SPE2,2024-2025,112
Zip code,54902,FVDEYLCV,SPE3,2024-2025,122
Zip code,54902,FVDEYLCV,SWD1,2024-2025,656
Zip code,54902,FVDEYLCV,SWO1,2024-2025,3445
Zip code,54902,FVDEYLCV,UNK2,2024-2025,92
Zip code,54902,FVDEYLCV,UNK7,2024-2025,940
Zip code,54902,FVDEYLCV,W,2024-2025,2857
Zip code,54902,FVDEYLCV,X1012,2024-2025,404
Zip code,54902,FVDEYLCV,X113,2024-2025,419
Zip code,54902,FVDEYLCV,X1210,2024-2025,410
Zip code,54902,FVDEYLCV,X1S2,2024-2025,195
Zip code,54902,FVDEYLCV,X2N2,2024-2025,224
Zip code,54902,FVDEYLCV,X3R2,2024-2025,207
Zip code,54902,FVDEYLCV,X4T2,2024-2025,227
Zip code,54902,FVDEYLCV,X5T3,2024-2025,209
Zip code,54902,FVDEYLCV,X6T3,2024-2025,243
Zip code,54902,FVDEYLCV,X7T2,2024-2025,231
Zip code,54902,FVDEYLCV,X8T2,2024-2025,223
Zip code,54902,FVDEYLCV,X9T3,2024-2025,390
Zip code,54904,FVDEYLCV,,2024-2025,1252
Zip code,54904,FVDEYLCV,A,2024-2025,81
Zip code,54904,FVDEYLCV,AUT2,2024-2025,27
Zip code,54904,FVDEYLCV,B,2024-2025,31
Zip code,54904,FVDEYLCV,ECO1,2024-2025,244
Zip code,54904,FVDEYLCV,EL1,2024-2025,49
Zip code,54904,FVDEYLCV,ENG3,2024-2025,1203
Zip code,54904,FVDEYLCV,FEM3,2024-2025,619
Zip code,54904,FVDEYLCV,H,2024-2025,65
Zip code,54904,FVDEYLCV,KIN2,2024-2025,113
Zip code,54904,FVDEYLCV,MAL15,2024-2025,633
Zip code,54904,FVDEYLCV,NOT2,2024-2025,1108
Zip code,54904,FVDEYLCV,NOT3,2024-2025,1008
Zip code,54904,FVDEYLCV,NOT4,2024-2025,1252
Zip code,54904,FVDEYLCV,OTH52,2024-2025,23
Zip code,54904,FVDEYLCV,P,2024-2025,3
Zip code,54904,FVDEYLCV,Q,2024-2025,74
Zip code,54904,FVDEYLCV,SIG1,2024-2025,10
Zip code,54904,FVDEYLCV,SPE2,2024-2025,15
Zip code,54904,FVDEYLCV,SPE3,2024-2025,29
Zip code,54904,FVDEYLCV,SWD1,2024-2025,144
Zip code,54904,FVDEYLCV,SWO1,2024-2025,1108
Zip code,54904,FVDEYLCV,UNK2,2024-2025,40
Zip code,54904,FVDEYLCV,W,2024-2025,998
Zip code,54904,FVDEYLCV,X1S2,2024-2025,139
Zip code,54904,FVDEYLCV,X2N2,2024-2025,143
Zip code,54904,FVDEYLCV,X3R2,2024-2025,142
Zip code,54904,FVDEYLCV,X4T2,2024-2025,136
Zip code,54904,FVDEYLCV,X5T3,2024-2025,132
Zip code,54904,FVDEYLCV,X6T3,2024-2025,154
Zip code,54904,FVDEYLCV,X7T2,2024-2025,152
Zip code,54904,FVDEYLCV,X8T2,2024-2025,141
Zip code,54911,FVDEYLCV,,2024-2025,5144
Zip code,54911,FVDEYLCV,A,2024-2025,540
Zip code,54911,FVDEYLCV,AUT2,2024-2025,109
Zip code,54911,FVDEYLCV,B,2024-2025,247
Zip code,54911,FVDEYLCV,ECO1,2024-2025,1961
Zip code,54911,FVDEYLCV,EL1,2024-2025,433
Zip code,54911,FVDEYLCV,EMO1,2024-2025,40
Zip code,54911,FVDEYLCV,ENG3,2024-2025,4711
Zip code,54911,FVDEYLCV,FEM3,2024-2025,2621
Zip code,54911,FVDEYLCV,H,2024-2025,644
Zip code,54911,FVDEYLCV,K41,2024-2025,682
Zip code,54911,FVDEYLCV,KIN2,2024-2025,369
Zip code,54911,FVDEYLCV,MAL15,2024-2025,2201
Zip code,54911,FVDEYLCV,NOT2,2024-2025,4288
Zip code,54911,FVDEYLCV,NOT3,2024-2025,3183
Zip code,54911,FVDEYLCV,NOT4,2024-2025,5144
Zip code,54911,FVDEYLCV,OTH52,2024-2025,134
Zip code,54911,FVDEYLCV,P,2024-2025,29
Zip code,54911,FVDEYLCV,P1,2024-2025,6
Zip code,54911,FVDEYLCV,PK1,2024-2025,55
Zip code,54911,FVDEYLCV,Q,2024-2025,376
Zip code,54911,FVDEYLCV,SIG1,2024-2025,88
Zip code,54911,FVDEYLCV,SPE2,2024-2025,115
Zip code,54911,FVDEYLCV,SPE3,2024-2025,105
Zip code,54911,FVDEYLCV,SWD1,2024-2025,736
Zip code,54911,FVDEYLCV,SWO1,2024-2025,4288
Zip code,54911,FVDEYLCV,UNK2,2024-2025,265
Zip code,54911,FVDEYLCV,UNK6,2024-2025,120
Zip code,54911,FVDEYLCV,UNK7,2024-2025,322
Zip code,54911,FVDEYLCV,W,2024-2025,3302
Zip code,54911,FVDEYLCV,X1012,2024-2025,100
Zip code,54911,FVDEYLCV,X113,2024-2025,112
Zip code,54911,FVDEYLCV,X1210,2024-2025,115
Zip code,54911,FVDEYLCV,X1S2,2024-2025,388
Zip code,54911,FVDEYLCV,X2N2,2024-2025,397
Zip code,54911,FVDEYLCV,X3R2,2024-2025,390
Zip code,54911,FVDEYLCV,X4T2,2024-2025,376
Zip code,54911,FVDEYLCV,X5T3,2024-2025,398
Zip code,54911,FVDEYLCV,X6T3,2024-2025,523
Zip code,54911,FVDEYLCV,X7T2,2024-2025,540
Zip code,54911,FVDEYLCV,X8T2,2024-2025,605
Zip code,54911,FVDEYLCV,X9T3,2024-2025,94
Zip code,54913,FVDEYLCV,,2024-2025,2404
Zip code,54913,FVDEYLCV,A,2024-2025,185
Zip code,54913,FVDEYLCV,AUT2,2024-2025,45
Zip code,54913,FVDEYLCV,B,2024-2025,83
Zip code,54913,FVDEYLCV,ECO1,2024-2025,641
Zip code,54913,FVDEYLCV,EL1,2024-2025,166
Zip code,54913,FVDEYLCV,EMO1,2024-2025,18
Zip code,54913,FVDEYLCV,ENG3,2024-2025,2238
Zip code,54913,FVDEYLCV,FEM3,2024-2025,1170
Zip code,54913,FVDEYLCV,H,2024-2025,251
Zip code,54913,FVDEYLCV,K41,2024-2025,79
Zip code,54913,FVDEYLCV,KIN2,2024-2025,94
Zip code,54913,FVDEYLCV,MAL15,2024-2025,1234
Zip code,54913,FVDEYLCV,NOT2,2024-2025,1990
Zip code,54913,FVDEYLCV,NOT3,2024-2025,1763
Zip code,54913,FVDEYLCV,NOT4,2024-2025,2404
Zip code,54913,FVDEYLCV,OTH52,2024-2025,96
Zip code,54913,FVDEYLCV,P,2024-2025,33
Zip code,54913,FVDEYLCV,PK1,2024-2025,8
Zip code,54913,FVDEYLCV,Q,2024-2025,125
Zip code,54913,FVDEYLCV,SIG1,2024-2025,23
Zip code,54913,FVDEYLCV,SPE2,2024-2025,93
Zip code,54913,FVDEYLCV,SPE3,2024-2025,29
Zip code,54913,FVDEYLCV,SWD1,2024-2025,336
Zip code,54913,FVDEYLCV,SWO1,2024-2025,1990
Zip code,54913,FVDEYLCV,UNK2,2024-2025,110
Zip code,54913,FVDEYLCV,UNK6,2024-2025,78
Zip code,54913,FVDEYLCV,W,2024-2025,1727
Zip code,54913,FVDEYLCV,X1012,2024-2025,449
Zip code,54913,FVDEYLCV,X113,2024-2025,386
Zip code,54913,FVDEYLCV,X1210,2024-2025,438
Zip code,54913,FVDEYLCV,X1S2,2024-2025,97
Zip code,54913,FVDEYLCV,X2N2,2024-2025,98
Zip code,54913,FVDEYLCV,X3R2,2024-2025,105
Zip code,54913,FVDEYLCV,X4T2,2024-2025,104
Zip code,54913,FVDEYLCV,X5T3,2024-2025,106
Zip code,54913,FVDEYLCV,X9T3,2024-2025,440
Zip code,54914,FVDEYLCV,,2024-2025,3896
Zip code,54914,FVDEYLCV,A,2024-2025,593
Zip code,54914,FVDEYLCV,AUT2,2024-2025,97
Zip code,54914,FVDEYLCV,B,2024-2025,284
Zip code,54914,FVDEYLCV,ECO1,2024-2025,1937
Zip code,54914,FVDEYLCV,EL1,2024-2025,539
Zip code,54914,FVDEYLCV,EMO1,2024-2025,48
Zip code,54914,FVDEYLCV,ENG3,2024-2025,3357
Zip code,54914,FVDEYLCV,FEM3,2024-2025,1838
Zip code,54914,FVDEYLCV,H,2024-2025,536
Zip code,54914,FVDEYLCV,KIN2,2024-2025,294
Zip code,54914,FVDEYLCV,MAL15,2024-2025,2027
Zip code,54914,FVDEYLCV,NOT2,2024-2025,3144
Zip code,54914,FVDEYLCV,NOT3,2024-2025,1959
Zip code,54914,FVDEYLCV,NOT4,2024-2025,3896
Zip code,54914,FVDEYLCV,OTH52,2024-2025,177
Zip code,54914,FVDEYLCV,P,2024-2025,24
Zip code,54914,FVDEYLCV,P1,2024-2025,26
Zip code,54914,FVDEYLCV,PK1,2024-2025,12
Zip code,54914,FVDEYLCV,Q,2024-2025,319
Zip code,54914,FVDEYLCV,SIG1,2024-2025,46
Zip code,54914,FVDEYLCV,SPE2,2024-2025,139
Zip code,54914,FVDEYLCV,SPE3,2024-2025,119
Zip code,54914,FVDEYLCV,SWD1,2024-2025,752
Zip code,54914,FVDEYLCV,SWO1,2024-2025,3144
Zip code,54914,FVDEYLCV,UNK2,2024-2025,126
Zip code,54914,FVDEYLCV,UNK7,2024-2025,31
Zip code,54914,FVDEYLCV,W,2024-2025,2114
Zip code,54914,FVDEYLCV,X1012,2024-2025,264
Zip code,54914,FVDEYLCV,X113,2024-2025,344
Zip code,54914,FVDEYLCV,X1210,2024-2025,361
Zip code,54914,FVDEYLCV,X1S2,2024-2025,302
Zip code,54914,FVDEYLCV,X2N2,2024-2025,322
Zip code,54914,FVDEYLCV,X3R2,2024-2025,347
Zip code,54914,FVDEYLCV,X4T2,2024-2025,335
Zip code,54914,FVDEYLCV,X5T3,2024-2025,321
Zip code,54914,FVDEYLCV,X6T3,2024-2025,228
Zip code,54914,FVDEYLCV,X7T2,2024-2025,251
Zip code,54914,FVDEYLCV,X8T2,2024-2025,241
Zip code,54914,FVDEYLCV,X9T3,2024-2025,274
Zip code,54915,FVDEYLCV,,2024-2025,5491
Zip code,54915,FVDEYLCV,A,2024-2025,611
Zip code,54915,FVDEYLCV,AUT2,2024-2025,169
Zip code,54915,FVDEYLCV,B,2024-2025,173
Zip code,54915,FVDEYLCV,ECO1,2024-2025,1938
Zip code,54915,FVDEYLCV,EL1,2024-2025,534
Zip code,54915,FVDEYLCV,EMO1,2024-2025,67
Zip code,54915,FVDEYLCV,ENG3,2024-2025,4957
Zip code,54915,FVDEYLCV,FEM3,2024-2025,2566
Zip code,54915,FVDEYLCV,H,2024-2025,700
Zip code,54915,FVDEYLCV,INT7,2024-2025,11
Zip code,54915,FVDEYLCV,K41,2024-2025,20
Zip code,54915,FVDEYLCV,KIN2,2024-2025,485
Zip code,54915,FVDEYLCV,MAL15,2024-2025,2925
Zip code,54915,FVDEYLCV,NOT2,2024-2025,4466
Zip code,54915,FVDEYLCV,NOT3,2024-2025,3553
Zip code,54915,FVDEYLCV,NOT4,2024-2025,5491
Zip code,54915,FVDEYLCV,OTH52,2024-2025,168
Zip code,54915,FVDEYLCV,P,2024-2025,24
Zip code,54915,FVDEYLCV,P1,2024-2025,5
Zip code,54915,FVDEYLCV,PK1,2024-2025,14
Zip code,54915,FVDEYLCV,Q,2024-2025,336
Zip code,54915,FVDEYLCV,SIG1,2024-2025,38
Zip code,54915,FVDEYLCV,SPE2,2024-2025,133
Zip code,54915,FVDEYLCV,SPE3,2024-2025,247
Zip code,54915,FVDEYLCV,SWD1,2024-2025,990
Zip code,54915,FVDEYLCV,SWO1,2024-2025,4466
Zip code,54915,FVDEYLCV,UNK2,2024-2025,192
Zip code,54915,FVDEYLCV,UNK6,2024-2025,35
Zip code,54915,FVDEYLCV,W,2024-2025,3642
Zip code,54915,FVDEYLCV,X1012,2024-2025,394
Zip code,54915,FVDEYLCV,X113,2024-2025,339
Zip code,54915,FVDEYLCV,X1210,2024-2025,392
Zip code,54915,FVDEYLCV,X1S2,2024-2025,467
Zip code,54915,FVDEYLCV,X2N2,2024-2025,484
Zip code,54915,FVDEYLCV,X3R2,2024-2025,513
Zip code,54915,FVDEYLCV,X4T2,2024-2025,504
Zip code,54915,FVDEYLCV,X5T3,2024-2025,488
Zip code,54915,FVDEYLCV,X6T3,2024-2025,466
Zip code,54915,FVDEYLCV,X7T2,2024-2025,329
Zip code,54915,FVDEYLCV,X8T2,2024-2025,301
Zip code,54915,FVDEYLCV,X9T3,2024-2025,295
Zip code,54942,FVDEYLCV,,2024-2025,1901
Zip code,54942,FVDEYLCV,A,2024-2025,33
Zip code,54942,FVDEYLCV,B,2024-2025,10
Zip code,54942,FVDEYLCV,ECO1,2024-2025,229
Zip code,54942,FVDEYLCV,EL1,2024-2025,80
Zip code,54942,FVDEYLCV,EMO1,2024-2025,8
Zip code,54942,FVDEYLCV,ENG3,2024-2025,1821
Zip code,54942,FVDEYLCV,FEM3,2024-2025,927
Zip code,54942,FVDEYLCV,H,2024-2025,141
Zip code,54942,FVDEYLCV,K41,2024-2025,151
Zip code,54942,FVDEYLCV,KIN2,2024-2025,180
Zip code,54942,FVDEYLCV,MAL15,2024-2025,974
Zip code,54942,FVDEYLCV,NOT2,2024-2025,1605
Zip code,54942,FVDEYLCV,NOT3,2024-2025,1672
Zip code,54942,FVDEYLCV,NOT4,2024-2025,1901
Zip code,54942,FVDEYLCV,OTH52,2024-2025,44
Zip code,54942,FVDEYLCV,P,2024-2025,8
Zip code,54942,FVDEYLCV,P1,2024-2025,2
Zip code,54942,FVDEYLCV,PK1,2024-2025,10
Zip code,54942,FVDEYLCV,Q,2024-2025,49
Zip code,54942,FVDEYLCV,SIG1,2024-2025,9
Zip code,54942,FVDEYLCV,SPE2,2024-2025,15
Zip code,54942,FVDEYLCV,SPE3,2024-2025,67
Zip code,54942,FVDEYLCV,SWD1,2024-2025,177
Zip code,54942,FVDEYLCV,SWO1,2024-2025,1605
Zip code,54942,FVDEYLCV,UNK2,2024-2025,153
Zip code,54942,FVDEYLCV,UNK6,2024-2025,119
Zip code,54942,FVDEYLCV,W,2024-2025,1658
Zip code,54942,FVDEYLCV,X1S2,2024-2025,177
Zip code,54942,FVDEYLCV,X2N2,2024-2025,204
Zip code,54942,FVDEYLCV,X3R2,2024-2025,200
Zip code,54942,FVDEYLCV,X4T2,2024-2025,225
Zip code,54942,FVDEYLCV,X5T3,2024-2025,167
Zip code,54942,FVDEYLCV,X6T3,2024-2025,197
Zip code,54942,FVDEYLCV,X7T2,2024-2025,169
Zip code,54942,FVDEYLCV,X8T2,2024-2025,221
Zip code,54944,FVDEYLCV,,2024-2025,2313
Zip code,54944,FVDEYLCV,A,2024-2025,39
Zip code,54944,FVDEYLCV,AUT2,2024-2025,21
Zip code,54944,FVDEYLCV,B,2024-2025,21
Zip code,54944,FVDEYLCV,ECO1,2024-2025,377
Zip code,54944,FVDEYLCV,EL1,2024-2025,28
Zip code,54944,FVDEYLCV,EMO1,2024-2025,38
Zip code,54944,FVDEYLCV,ENG3,2024-2025,2285
Zip code,54944,FVDEYLCV,FEM3,2024-2025,1101
Zip code,54944,FVDEYLCV,H,2024-2025,120
Zip code,54944,FVDEYLCV,K41,2024-2025,46
Zip code,54944,FVDEYLCV,KIN2,2024-2025,67
Zip code,54944,FVDEYLCV,MAL15,2024-2025,1212
Zip code,54944,FVDEYLCV,NOT2,2024-2025,2017
Zip code,54944,FVDEYLCV,NOT3,2024-2025,1936
Zip code,54944,FVDEYLCV,NOT4,2024-2025,2313
Zip code,54944,FVDEYLCV,OTH52,2024-2025,60
Zip code,54944,FVDEYLCV,P,2024-2025,3
Zip code,54944,FVDEYLCV,PK1,2024-2025,2
Zip code,54944,FVDEYLCV,Q,2024-2025,53
Zip code,54944,FVDEYLCV,SIG1,2024-2025,9
Zip code,54944,FVDEYLCV,SPE2,2024-2025,47
Zip code,54944,FVDEYLCV,SPE3,2024-2025,19
Zip code,54944,FVDEYLCV,SWD1,2024-2025,231
Zip code,54944,FVDEYLCV,SWO1,2024-2025,2017
Zip code,54944,FVDEYLCV,UNK2,2024-2025,102
Zip code,54944,FVDEYLCV,UNK6,2024-2025,65
Zip code,54944,FVDEYLCV,W,2024-2025,2077
Zip code,54944,FVDEYLCV,X1012,2024-2025,338
Zip code,54944,FVDEYLCV,X113,2024-2025,324
Zip code,54944,FVDEYLCV,X1210,2024-2025,327
Zip code,54944,FVDEYLCV,X1S2,2024-2025,77
Zip code,54944,FVDEYLCV,X2N2,2024-2025,82
Zip code,54944,FVDEYLCV,X3R2,2024-2025,89
Zip code,54944,FVDEYLCV,X4T2,2024-2025,98
Zip code,54944,FVDEYLCV,X5T3,2024-2025,113
Zip code,54944,FVDEYLCV,X6T3,2024-2025,116
Zip code,54944,FVDEYLCV,X7T2,2024-2025,137
Zip code,54944,FVDEYLCV,X8T2,2024-2025,163
Zip code,54944,FVDEYLCV,X9T3,2024-2025,334
Zip code,54952,FVDEYLCV,,2024-2025,3121
Zip code,54952,FVDEYLCV,A,2024-2025,169
Zip code,54952,FVDEYLCV,AUT2,2024-2025,77
Zip code,54952,FVDEYLCV,B,2024-2025,248
Zip code,54952,FVDEYLCV,ECO1,2024-2025,1787
Zip code,54952,FVDEYLCV,EL1,2024-2025,399
Zip code,54952,FVDEYLCV,EMO1,2024-2025,49
Zip code,54952,FVDEYLCV,ENG3,2024-2025,2722
Zip code,54952,FVDEYLCV,FEM3,2024-2025,1536
Zip code,54952,FVDEYLCV,H,2024-2025,725
Zip code,54952,FVDEYLCV,INT7,2024-2025,8
Zip code,54952,FVDEYLCV,K41,2024-2025,161
Zip code,54952,FVDEYLCV,KIN2,2024-2025,183
Zip code,54952,FVDEYLCV,MAL15,2024-2025,1585
Zip code,54952,FVDEYLCV,NOT2,2024-2025,2497
Zip code,54952,FVDEYLCV,NOT3,2024-2025,1334
Zip code,54952,FVDEYLCV,NOT4,2024-2025,3121
Zip code,54952,FVDEYLCV,OTH52,2024-2025,142
Zip code,54952,FVDEYLCV,P,2024-2025,21
Zip code,54952,FVDEYLCV,P1,2024-2025,3
Zip code,54952,FVDEYLCV,PK1,2024-2025,16
Zip code,54952,FVDEYLCV,Q,2024-2025,264
Zip code,54952,FVDEYLCV,SIG1,2024-2025,69
Zip code,54952,FVDEYLCV,SPE2,2024-2025,134
Zip code,54952,FVDEYLCV,SPE3,2024-2025,77
Zip code,54952,FVDEYLCV,SWD1,2024-2025,624
Zip code,54952,FVDEYLCV,SWO1,2024-2025,2497
Zip code,54952,FVDEYLCV,UNK2,2024-2025,68
Zip code,54952,FVDEYLCV,W,2024-2025,1691
Zip code,54952,FVDEYLCV,X1012,2024-2025,290
Zip code,54952,FVDEYLCV,X113,2024-2025,237
Zip code,54952,FVDEYLCV,X1210,2024-2025,261
Zip code,54952,FVDEYLCV,X1S2,2024-2025,207
Zip code,54952,FVDEYLCV,X2N2,2024-2025,210
Zip code,54952,FVDEYLCV,X3R2,2024-2025,206
Zip code,54952,FVDEYLCV,X4T2,2024-2025,217
Zip code,54952,FVDEYLCV,X5T3,2024-2025,195
Zip code,54952,FVDEYLCV,X6T3,2024-2025,239
Zip code,54952,FVDEYLCV,X7T2,2024-2025,235
Zip code,54952,FVDEYLCV,X8T2,2024-2025,232
Zip code,54952,FVDEYLCV,X9T3,2024-2025,232
Zip code,54956,FVDEYLCV,,2024-2025,6473
Zip code,54956,FVDEYLCV,A,2024-2025,268
Zip code,54956,FVDEYLCV,AUT2,2024-2025,94
Zip code,54956,FVDEYLCV,B,2024-2025,207
Zip code,54956,FVDEYLCV,ECO1,2024-2025,2006
Zip code,54956,FVDEYLCV,EL1,2024-2025,268
Zip code,54956,FVDEYLCV,EMO1,2024-2025,98
Zip code,54956,FVDEYLCV,ENG3,2024-2025,6205
Zip code,54956,FVDEYLCV,FEM3,2024-2025,3082
Zip code,54956,FVDEYLCV,H,2024-2025,500
Zip code,54956,FVDEYLCV,INT7,2024-2025,29
Zip code,54956,FVDEYLCV,K41,2024-2025,264
Zip code,54956,FVDEYLCV,KIN2,2024-2025,386
Zip code,54956,FVDEYLCV,MAL15,2024-2025,3391
Zip code,54956,FVDEYLCV,NOT2,2024-2025,5388
Zip code,54956,FVDEYLCV,NOT3,2024-2025,4467
Zip code,54956,FVDEYLCV,NOT4,2024-2025,6473
Zip code,54956,FVDEYLCV,OTH52,2024-2025,134
Zip code,54956,FVDEYLCV,P,2024-2025,29
Zip code,54956,FVDEYLCV,P1,2024-2025,14
Zip code,54956,FVDEYLCV,PK1,2024-2025,19
Zip code,54956,FVDEYLCV,Q,2024-2025,332
Zip code,54956,FVDEYLCV,SIG1,2024-2025,86
Zip code,54956,FVDEYLCV,SPE2,2024-2025,255
Zip code,54956,FVDEYLCV,SPE3,2024-2025,266
Zip code,54956,FVDEYLCV,SWD1,2024-2025,1085
Zip code,54956,FVDEYLCV,SWO1,2024-2025,5388
Zip code,54956,FVDEYLCV,UNK2,2024-2025,123
Zip code,54956,FVDEYLCV,W,2024-2025,5123
Zip code,54956,FVDEYLCV,X1012,2024-2025,505
Zip code,54956,FVDEYLCV,X113,2024-2025,481
Zip code,54956,FVDEYLCV,X1210,2024-2025,499
Zip code,54956,FVDEYLCV,X1S2,2024-2025,461
Zip code,54956,FVDEYLCV,X2N2,2024-2025,423
Zip code,54956,FVDEYLCV,X3R2,2024-2025,512
Zip code,54956,FVDEYLCV,X4T2,2024-2025,470
Zip code,54956,FVDEYLCV,X5T3,2024-2025,456
Zip code,54956,FVDEYLCV,X6T3,2024-2025,481
Zip code,54956,FVDEYLCV,X7T2,2024-2025,500
Zip code,54956,FVDEYLCV,X8T2,2024-2025,488
Zip code,54956,FVDEYLCV,X9T3,2024-2025,528
Zip code,54961,FVDEYLCV,,2024-2025,119
Zip code,54961,FVDEYLCV,ECO1,2024-2025,55
Zip code,54961,FVDEYLCV,ENG3,2024-2025,119
Zip code,54961,FVDEYLCV,FEM3,2024-2025,51
Zip code,54961,FVDEYLCV,H,2024-2025,6
Zip code,54961,FVDEYLCV,K41,2024-2025,18
Zip code,54961,FVDEYLCV,KIN2,2024-2025,16
Zip code,54961,FVDEYLCV,MAL15,2024-2025,68
Zip code,54961,FVDEYLCV,NOT2,2024-2025,93
Zip code,54961,FVDEYLCV,NOT3,2024-2025,64
Zip code,54961,FVDEYLCV,NOT4,2024-2025,119
Zip code,54961,FVDEYLCV,Q,2024-2025,6
Zip code,54961,FVDEYLCV,SIG1,2024-2025,9
Zip code,54961,FVDEYLCV,SPE3,2024-2025,9
Zip code,54961,FVDEYLCV,SWD1,2024-2025,26
Zip code,54961,FVDEYLCV,SWO1,2024-2025,93
Zip code,54961,FVDEYLCV,UNK2,2024-2025,8
Zip code,54961,FVDEYLCV,W,2024-2025,107
Zip code,54961,FVDEYLCV,X1S2,2024-2025,19
Zip code,54961,FVDEYLCV,X2N2,2024-2025,24
Zip code,54961,FVDEYLCV,X3R2,2024-2025,17
Zip code,54961,FVDEYLCV,X4T2,2024-2025,25
Zip code,54963,FVDEYLCV,,2024-2025,1030
Zip code,54963,FVDEYLCV,A,2024-2025,7
Zip code,54963,FVDEYLCV,B,2024-2025,10
Zip code,54963,FVDEYLCV,ECO1,2024-2025,309
Zip code,54963,FVDEYLCV,EL1,2024-2025,11
Zip code,54963,FVDEYLCV,ENG3,2024-2025,1019
Zip code,54963,FVDEYLCV,FEM3,2024-2025,507
Zip code,54963,FVDEYLCV,H,2024-2025,77
Zip code,54963,FVDEYLCV,K41,2024-2025,59
Zip code,54963,FVDEYLCV,KIN2,2024-2025,74
Zip code,54963,FVDEYLCV,MAL15,2024-2025,523
Zip code,54963,FVDEYLCV,NOT2,2024-2025,869
Zip code,54963,FVDEYLCV,NOT3,2024-2025,721
Zip code,54963,FVDEYLCV,NOT4,2024-2025,1030
Zip code,54963,FVDEYLCV,OTH52,2024-2025,23
Zip code,54963,FVDEYLCV,P,2024-2025,2
Zip code,54963,FVDEYLCV,PK1,2024-2025,10
Zip code,54963,FVDEYLCV,Q,2024-2025,39
Zip code,54963,FVDEYLCV,SPE2,2024-2025,53
Zip code,54963,FVDEYLCV,SPE3,2024-2025,36
Zip code,54963,FVDEYLCV,SWD1,2024-2025,161
Zip code,54963,FVDEYLCV,SWO1,2024-2025,869
Zip code,54963,FVDEYLCV,UNK2,2024-2025,49
Zip code,54963,FVDEYLCV,W,2024-2025,895
Zip code,54963,FVDEYLCV,X1012,2024-2025,82
Zip code,54963,FVDEYLCV,X113,2024-2025,84
Zip code,54963,FVDEYLCV,X1210,2024-2025,73
Zip code,54963,FVDEYLCV,X1S2,2024-2025,72
Zip code,54963,FVDEYLCV,X2N2,2024-2025,66
Zip code,54963,FVDEYLCV,X3R2,2024-2025,66
Zip code,54963,FVDEYLCV,X4T2,2024-2025,66
Zip code,54963,FVDEYLCV,X5T3,2024-2025,77
Zip code,54963,FVDEYLCV,X6T3,2024-2025,72
Zip code,54963,FVDEYLCV,X7T2,2024-2025,64
Zip code,54963,FVDEYLCV,X8T2,2024-2025,87
Zip code,54963,FVDEYLCV,X9T3,2024-2025,78
Zip code,54986,FVDEYLCV,,2024-2025,1740
Zip code,54986,FVDEYLCV,A,2024-2025,14
Zip code,54986,FVDEYLCV,AUT2,2024-2025,8
Zip code,54986,FVDEYLCV,B,2024-2025,11
Zip code,54986,FVDEYLCV,ECO1,2024-2025,356
Zip code,54986,FVDEYLCV,EL1,2024-2025,6
Zip code,54986,FVDEYLCV,ENG3,2024-2025,1734
Zip code,54986,FVDEYLCV,FEM3,2024-2025,860
Zip code,54986,FVDEYLCV,H,2024-2025,36
Zip code,54986,FVDEYLCV,INT7,2024-2025,8
