layer,geoid,topic,stratification,period,value
Zip code,54952,FVDEHAAP,Q,2024-2025,1
Zip code,54952,FVDEHAAP,SWD1,2024-2025,12
Zip code,54952,FVDEHAAP,SWO1,2024-2025,81
Zip code,54952,FVDEHAAP,UNK5,2024-2025,11
Zip code,54952,FVDEHAAP,W,2024-2025,61
Zip code,54956,FVDEHAAP,,2024-2025,100
Zip code,54956,FVDEHAAP,ECO1,2024-2025,24
Zip code,54956,FVDEHAAP,EL1,2024-2025,1
Zip code,54956,FVDEHAAP,ENG3,2024-2025,16
Zip code,54956,FVDEHAAP,FEM3,2024-2025,53
Zip code,54956,FVDEHAAP,H,2024-2025,4
Zip code,54956,FVDEHAAP,MAL15,2024-2025,47
Zip code,54956,FVDEHAAP,NOT3,2024-2025,68
Zip code,54956,FVDEHAAP,Q,2024-2025,1
Zip code,54956,FVDEHAAP,SWD1,2024-2025,12
Zip code,54956,FVDEHAAP,SWO1,2024-2025,80
Zip code,54956,FVDEHAAP,UNK5,2024-2025,7
Zip code,54956,FVDEHAAP,W,2024-2025,63
Zip code,54961,FVDEHAAP,,2024-2025,100
Zip code,54961,FVDEHAAP,ECO1,2024-2025,25
Zip code,54961,FVDEHAAP,ENG3,2024-2025,100
Zip code,54961,FVDEHAAP,FEM3,2024-2025,62
Zip code,54961,FVDEHAAP,MAL15,2024-2025,38
Zip code,54961,FVDEHAAP,NOT3,2024-2025,75
Zip code,54963,FVDEHAAP,,2024-2025,100
Zip code,54963,FVDEHAAP,ECO1,2024-2025,18
Zip code,54963,FVDEHAAP,FEM3,2024-2025,48
Zip code,54963,FVDEHAAP,MAL15,2024-2025,52
Zip code,54963,FVDEHAAP,NOT3,2024-2025,82
Zip code,54963,FVDEHAAP,SWD1,2024-2025,9
Zip code,54963,FVDEHAAP,SWO1,2024-2025,91
Zip code,54963,FVDEHAAP,UNK5,2024-2025,9
Zip code,54963,FVDEHAAP,W,2024-2025,91
Zip code,54986,FVDEHAAP,,2024-2025,100
Zip code,54986,FVDEHAAP,ECO1,2024-2025,20
Zip code,54986,FVDEHAAP,ENG3,2024-2025,100
Zip code,54986,FVDEHAAP,FEM3,2024-2025,52
Zip code,54986,FVDEHAAP,MAL15,2024-2025,48
Zip code,54986,FVDEHAAP,NOT3,2024-2025,80
Zip code,54986,FVDEHAAP,SWD1,2024-2025,4
Zip code,54986,FVDEHAAP,SWO1,2024-2025,96
Zip code,54986,FVDEHAAP,UNK5,2024-2025,5
Zip code,54986,FVDEHAAP,W,2024-2025,95
